"GEOID","an_atac_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate","group","start","amount","end","id","label_loc","color_assignment"
"371830542231",5.78808325608969,5.67222161317466,0.621236853476989,-0.737098496392028,"Health Contribution",5.78808325608969,0.621236853476989,6.40932010956668,2,6.40932010956668,"Small Above"
"371830542231",5.78808325608969,5.67222161317466,0.621236853476989,-0.737098496392028,"Heat Contribution",6.40932010956668,-0.737098496392028,5.67222161317465,3,6.40932010956668,"Small Below"
"371830542231",5.78808325608969,5.67222161317466,0.621236853476989,-0.737098496392028,"CBG Attributable Rate",0,5.67222161317466,5.67222161317466,4,5.67222161317466,"CBG"
"371830534343",5.78808325608969,6.75440747428443,0.402269866231763,0.564054351962976,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534343",5.78808325608969,6.75440747428443,0.402269866231763,0.564054351962976,"Health Contribution",5.78808325608969,0.402269866231763,6.19035312232145,2,6.19035312232145,"Small Above"
"371830534343",5.78808325608969,6.75440747428443,0.402269866231763,0.564054351962976,"Heat Contribution",6.19035312232145,0.564054351962976,6.75440747428443,3,6.75440747428443,"Small Above"
"371830534343",5.78808325608969,6.75440747428443,0.402269866231763,0.564054351962976,"CBG Attributable Rate",0,6.75440747428443,6.75440747428443,4,6.75440747428443,"CBG"
"371830542242",5.78808325608969,8.2749912821752,2.8946803622678,-0.407772336182291,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830542242",5.78808325608969,8.2749912821752,2.8946803622678,-0.407772336182291,"Health Contribution",5.78808325608969,2.8946803622678,8.68276361835749,2,8.68276361835749,"Large Above"
"371830542242",5.78808325608969,8.2749912821752,2.8946803622678,-0.407772336182291,"Heat Contribution",8.68276361835749,-0.407772336182291,8.2749912821752,3,8.68276361835749,"Small Below"
"371830542242",5.78808325608969,8.2749912821752,2.8946803622678,-0.407772336182291,"CBG Attributable Rate",0,8.2749912821752,8.2749912821752,4,8.2749912821752,"CBG"
"371830534312",5.78808325608969,4.48349166195783,-0.877456870819173,-0.427134723312691,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534312",5.78808325608969,4.48349166195783,-0.877456870819173,-0.427134723312691,"Health Contribution",5.78808325608969,-0.877456870819173,4.91062638527052,2,5.78808325608969,"Small Below"
"371830534312",5.78808325608969,4.48349166195783,-0.877456870819173,-0.427134723312691,"Heat Contribution",4.91062638527052,-0.427134723312691,4.48349166195783,3,4.91062638527052,"Small Below"
"371830534312",5.78808325608969,4.48349166195783,-0.877456870819173,-0.427134723312691,"CBG Attributable Rate",0,4.48349166195783,4.48349166195783,4,4.48349166195783,"CBG"
